is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,dataset
1,211,2015,8,35,27,0,3,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,2,1.072,0,0,Train
1,209,2015,8,31,1,2,5,2,2,0,0,95,5,2,0,1,0,7,7,0,0,240,179,0,2,1.592,0,2,Train
1,181,2015,8,32,6,2,5,2,0,0,2,95,5,2,0,1,0,0,0,0,0,240,179,0,2,1.312,0,1,Train
1,200,2015,8,35,24,1,5,2,0,0,0,95,5,2,0,1,0,4,4,0,0,240,179,0,2,1.328,0,1,Train
1,180,2015,8,33,9,4,9,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,2,1.072,0,0,Train
1,184,2015,8,32,8,2,5,2,0,0,2,95,4,2,0,1,0,0,0,0,0,171,179,0,2,0.9576,0,1,Train
1,173,2015,8,34,16,2,5,2,0,0,0,95,2,1,1,1,0,3,3,0,0,250,179,0,2,1.0472,0,0,Train
1,179,2015,8,33,11,3,10,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,2,1.072,0,0,Train
1,187,2015,8,32,4,0,5,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,2,1.072,0,1,Train
1,237,2015,8,35,27,2,6,2,0,0,0,95,5,2,0,3,0,0,0,0,0,240,179,0,2,0.8244,0,1,Train
1,237,2015,8,35,27,2,6,2,0,0,0,95,5,2,0,3,0,0,0,0,0,240,179,0,2,0.71184,0,1,Train
1,237,2015,8,35,27,2,6,2,0,0,0,95,5,2,0,3,0,0,0,0,0,240,179,0,2,0.8244,0,1,Train
1,152,2015,8,31,1,4,10,2,0,0,2,95,4,2,0,1,0,0,0,0,0,149,179,0,2,0.9576,0,0,Train
0,148,2015,8,33,15,2,6,2,1,0,2,95,2,1,0,0,1,4,4,5,0,14,179,0,2,1.28,1,2,Train
1,177,2015,8,33,15,2,5,2,0,0,2,95,4,2,0,1,0,0,0,0,0,6,179,0,3,0.9576,0,0,Train
1,177,2015,8,33,15,2,5,2,1,0,2,95,4,2,0,1,0,0,0,0,0,6,179,0,3,0.9576,0,2,Train
1,226,2015,8,33,15,2,5,2,1,0,0,95,5,2,0,2,0,0,0,0,0,240,179,0,2,1.0848,0,3,Train
1,234,2015,8,35,23,2,4,2,1,0,0,95,5,2,0,2,0,0,0,0,0,240,179,0,2,1.0848,0,3,Train
1,216,2015,8,32,8,2,3,2,0,0,0,95,5,2,0,1,0,4,4,1,0,240,179,0,2,1.328,0,1,Train
1,256,2015,8,31,1,4,6,2,0,0,0,95,5,2,0,1,0,4,4,0,0,240,179,0,3,1.328,0,1,Train
1,256,2015,8,31,1,4,6,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,3,0.9648,0,1,Train
1,169,2015,8,31,1,3,6,2,0,0,0,95,2,1,0,1,0,0,0,1,0,250,179,0,2,1.0072,0,1,Train
1,212,2015,8,31,1,2,6,2,0,0,0,95,5,2,0,1,0,3,3,0,0,240,179,0,2,1.472,0,1,Train
1,179,2015,8,32,3,1,4,2,0,0,2,95,5,2,0,1,0,4,5,0,0,240,179,0,2,1.688,0,0,Train
1,174,2015,8,33,12,2,9,2,2,0,0,95,5,2,0,1,0,6,6,0,0,240,179,0,2,1.592,0,2,Train
1,198,2015,8,34,22,2,5,2,0,0,2,95,5,2,0,2,0,0,0,0,0,240,179,0,3,1.1808,0,2,Train
1,198,2015,8,34,22,2,5,2,0,0,2,95,5,2,0,2,0,0,0,0,0,240,179,0,3,1.1808,0,2,Train
1,183,2015,8,32,8,2,5,2,0,0,2,95,4,2,0,1,0,0,0,0,0,149,179,0,2,0.9576,0,2,Train
1,144,2015,8,31,1,2,5,2,0,0,0,95,4,2,0,1,0,0,3,0,0,6,179,0,2,0.7276,0,1,Train
0,1,2015,8,33,14,0,1,2,0,0,0,95,2,1,1,0,2,4,4,0,0,14,179,0,2,1.12,1,2,Train
0,29,2015,8,33,15,4,8,2,0,0,2,95,2,1,1,0,2,4,4,5,0,14,179,0,2,1.12,1,2,Train
1,242,2015,8,36,31,1,5,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,2,0.72536,0,1,Train
1,217,2015,8,35,28,3,7,2,0,0,0,95,4,2,0,1,0,0,0,0,0,40,179,0,0,0.7072,0,0,Train
1,178,2015,8,33,10,1,4,2,0,0,0,95,4,2,0,1,0,4,4,0,0,5,179,0,2,0.954,0,0,Train
1,160,2015,8,32,3,1,3,2,0,0,0,95,2,1,0,1,0,5,5,0,0,250,179,0,2,1.3132,0,1,Train
1,165,2015,8,32,3,1,2,2,2,0,0,95,5,2,0,1,0,6,6,0,0,240,179,0,2,1.592,0,3,Train
1,159,2015,8,32,2,2,4,2,1,0,2,95,4,2,0,1,0,3,3,0,0,15,179,0,2,1.0728,0,1,Train
0,82,2015,8,34,17,1,1,2,0,0,0,95,5,2,0,0,1,3,3,0,0,240,179,0,3,1.232,0,1,Train
1,209,2015,8,31,1,2,5,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,2,0.9648,0,1,Train
1,256,2015,8,31,1,3,6,2,2,0,0,95,5,2,0,1,0,6,6,1,0,240,179,0,3,1.592,0,1,Train
1,171,2015,8,32,3,1,5,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,2,1.072,0,1,Train
1,153,2015,8,32,2,4,6,2,0,0,2,95,4,2,0,1,0,3,3,0,0,6,179,0,2,1.0728,0,0,Train
1,239,2015,8,35,29,4,10,2,0,0,2,95,4,2,0,1,0,0,0,0,0,143,179,0,0,0.884,0,2,Train
0,156,2015,8,31,1,2,6,2,0,0,0,95,5,2,0,0,0,0,0,1,0,240,179,0,2,1.072,0,1,Train
1,172,2015,8,32,4,1,5,2,0,0,0,95,2,1,0,0,0,0,0,0,0,250,179,0,2,1.0072,0,1,Train
0,0,2015,8,31,1,0,1,2,0,0,0,95,5,2,0,0,0,0,0,0,0,241,179,0,2,1.05952,1,1,Train
0,1,2015,8,32,3,0,0,2,1,0,0,95,5,2,1,0,0,0,8,1,0,240,179,0,1,0,0,1,Train
0,157,2015,8,32,2,2,5,2,0,0,2,95,4,2,0,0,0,0,0,2,0,196,179,0,3,0.9576,0,2,Train
0,1,2015,8,31,1,1,1,2,0,0,0,10,5,2,0,0,0,0,3,0,0,240,179,0,2,1.3,0,1,Train
0,44,2015,8,31,1,1,1,2,0,0,0,40,5,2,0,0,0,3,3,0,0,240,179,0,2,1.232,0,0,Train
0,64,2015,8,31,1,1,1,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.232,0,0,Train
0,22,2015,8,31,1,1,1,2,0,0,0,95,2,1,0,0,0,0,0,0,0,250,179,0,2,1.072,0,0,Train
0,25,2015,8,32,3,1,0,2,0,0,0,95,4,2,0,0,0,4,5,0,0,14,179,0,2,1.656,0,0,Train
0,67,2015,8,32,2,2,0,2,0,1,0,40,5,2,0,0,0,3,3,1,0,241,179,0,2,1.1032,1,2,Train
0,67,2015,8,32,2,2,0,2,0,1,0,40,5,2,0,0,0,3,3,0,0,241,179,0,2,1.1032,1,1,Train
0,4,2015,8,32,3,1,0,2,1,0,0,55,5,2,0,0,0,0,2,0,0,241,179,0,2,1.14672,0,2,Train
0,1,2015,8,31,1,2,1,2,2,0,0,95,5,2,0,0,0,6,6,0,0,240,179,0,2,2.016,0,3,Train
0,2,2015,8,32,2,2,0,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.17,0,1,Train
0,0,2015,8,32,3,1,0,2,0,0,0,95,5,2,0,0,0,0,2,0,0,241,179,0,2,1.05952,0,0,Train
0,0,2015,8,32,2,2,0,2,0,0,0,40,5,2,0,0,0,3,3,0,0,240,179,0,2,1.536,0,0,Train
1,218,2015,8,32,7,2,2,2,0,0,0,95,5,2,0,1,0,0,0,0,0,240,179,0,2,1.072,0,1,Train
0,123,2015,8,32,2,2,1,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.1088,0,2,Train
0,0,2015,8,32,4,0,1,1,0,0,0,45,2,1,0,0,0,5,5,0,0,14,179,0,2,1.432,0,0,Train
0,158,2015,8,32,4,0,1,2,0,0,0,45,2,1,0,0,0,0,0,0,0,14,179,0,2,0.896,0,0,Train
0,79,2015,8,31,1,2,2,2,0,0,2,95,4,2,0,0,0,3,3,0,0,177,179,0,2,1.192,0,0,Train
0,77,2015,8,31,1,2,2,1,0,0,2,95,4,2,0,0,0,3,3,1,0,95,179,0,2,1.612,0,1,Train
0,0,2015,8,32,4,0,1,2,0,0,0,95,2,1,0,0,0,8,1,0,0,14,179,0,2,1.376,0,0,Train
0,0,2015,8,32,3,1,1,2,0,0,2,95,5,2,0,0,0,3,3,1,0,240,179,0,2,1.928,0,0,Train
0,82,2015,8,31,1,2,2,2,1,0,0,95,5,2,0,0,0,0,0,1,0,240,179,0,2,1.148,0,2,Train
0,2,2015,8,32,5,0,1,1,0,0,0,95,1,0,0,0,0,0,3,0,0,14,103,0,2,0.912,0,0,Train
0,110,2015,8,32,4,0,2,2,1,0,0,95,2,1,0,0,0,4,5,0,0,14,179,0,2,1.528,1,1,Train
0,2,2015,8,32,5,0,1,2,0,0,0,95,1,0,0,0,0,4,4,0,0,110,179,0,2,1.688,0,0,Train
0,5,2015,8,31,1,2,3,2,1,0,0,44,5,2,0,0,0,0,0,0,0,241,179,0,2,1.32256,0,2,Train
0,1,2015,8,32,5,0,1,2,0,0,0,95,5,2,0,0,0,0,3,0,0,240,179,0,2,1.2384,0,1,Train
0,0,2015,8,32,5,0,1,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.376,0,0,Train
0,6,2015,8,32,4,0,3,2,0,0,0,45,5,2,0,0,0,0,0,0,0,240,179,0,2,1.528,0,3,Train
0,211,2015,8,32,3,1,3,2,2,0,2,95,5,2,0,0,0,6,7,0,0,240,179,0,2,2.048,0,2,Train
0,5,2015,8,32,5,0,2,2,0,0,0,95,2,1,0,0,0,0,1,0,0,14,179,0,2,0.16,1,0,Train
0,0,2015,8,32,4,0,3,2,0,0,0,95,2,1,0,0,0,2,2,0,0,14,179,0,2,1.736,0,0,Train
0,55,2015,8,32,3,1,3,2,0,0,0,95,2,1,0,0,0,5,5,0,0,250,179,0,2,1.68,0,0,Train
0,0,2015,8,32,6,0,1,2,0,0,0,95,2,1,0,0,0,0,0,0,0,14,179,0,2,1.528,0,0,Train
0,328,2015,8,32,3,1,3,2,0,1,0,44,5,2,0,0,0,0,4,1,0,240,179,0,2,1.312,0,1,Train
0,210,2015,8,32,2,2,3,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.072,0,0,Train
1,219,2015,8,32,8,2,5,2,0,0,0,95,5,2,0,1,0,4,4,0,0,240,179,0,2,1.328,0,2,Train
0,211,2015,8,32,3,1,3,2,2,0,2,95,5,2,0,0,0,6,7,0,0,240,179,0,2,1.952,1,2,Train
0,88,2015,8,32,3,1,3,2,1,1,0,95,2,1,0,0,0,6,6,1,0,14,179,0,2,1.5288,0,2,Train
0,160,2015,8,32,3,1,3,2,1,0,0,95,2,1,0,0,0,4,5,0,0,14,179,0,2,1.102,0,2,Train
0,82,2015,8,32,2,2,3,3,0,0,2,40,5,2,0,0,0,3,3,1,0,240,179,0,2,1.8192,0,3,Train
0,93,2015,8,32,2,2,3,2,0,1,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.072,0,4,Train
0,82,2015,8,32,2,2,3,2,0,0,2,40,5,2,0,0,0,3,3,0,0,240,179,0,2,1.6752,1,2,Train
0,103,2015,8,31,1,2,4,2,0,0,0,95,2,1,0,0,0,5,5,1,0,250,179,0,2,1.432,1,0,Train
0,5,2015,8,32,3,1,3,2,0,0,0,95,5,2,0,0,0,0,3,0,0,240,179,0,2,1.528,0,3,Train
0,66,2015,8,32,3,1,3,2,0,0,0,95,2,1,0,0,0,3,5,0,0,14,179,0,2,1.346,0,0,Train
0,93,2015,8,32,2,2,3,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.072,0,3,Train
0,85,2015,8,32,2,2,3,3,0,0,0,70,4,2,0,0,0,3,3,1,0,8,179,0,2,1.2916,1,1,Train
0,3,2015,8,31,1,2,5,2,2,0,0,45,5,2,0,0,0,2,2,0,0,241,179,0,2,1.30664,0,3,Train
0,160,2015,8,32,3,1,4,2,0,0,0,95,2,1,0,0,0,0,0,0,0,14,179,0,2,0.9592,1,2,Train
0,160,2015,8,32,3,1,4,2,1,0,0,95,2,1,0,0,0,0,0,1,0,14,179,0,2,0.9112,0,2,Train
0,160,2015,8,32,3,1,4,2,0,1,0,95,2,1,0,0,0,0,0,0,0,14,179,0,2,0.9592,1,3,Train
0,160,2015,8,32,3,1,4,2,0,0,0,95,2,1,0,0,0,0,0,0,0,14,179,0,2,0.9112,0,2,Train
0,258,2015,8,32,3,1,4,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.072,0,0,Train
0,0,2015,8,31,1,2,5,2,1,0,0,95,5,2,0,0,0,0,3,1,0,240,179,0,2,0.9648,1,3,Train
0,159,2015,8,32,2,2,4,2,1,0,0,95,4,2,0,0,0,0,0,0,0,15,179,0,2,0.7704,0,1,Train
0,112,2015,8,32,3,1,4,2,0,0,2,95,5,2,0,0,0,4,4,0,0,240,179,0,2,1.568,0,0,Train
0,1,2015,8,32,5,0,3,3,0,0,0,95,2,1,0,0,0,5,5,0,0,14,179,0,2,1.976,0,4,Train
0,0,2015,8,32,7,0,1,2,0,0,0,95,5,2,0,0,0,3,5,0,0,240,179,0,2,1.224,0,2,Train
0,46,2015,8,32,2,2,4,1,0,0,0,95,2,1,0,0,0,0,0,1,0,14,179,0,2,0.88,0,1,Train
0,107,2015,8,32,5,0,3,2,0,0,2,44,4,2,0,0,0,0,0,0,0,242,179,0,2,1.328,0,1,Train
0,166,2015,8,31,1,2,5,2,1,0,0,95,5,2,0,0,0,6,6,0,0,240,179,0,2,1.68344,1,2,Train
0,157,2015,8,31,1,2,5,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.072,0,1,Train
0,10,2015,8,31,1,2,5,2,0,0,2,95,2,1,0,0,0,3,3,1,0,14,179,0,2,1.7592,0,0,Train
0,82,2015,8,31,1,2,5,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.29712,0,1,Train
0,70,2015,8,31,1,2,5,2,0,0,0,95,2,1,0,0,0,4,4,1,0,250,179,0,2,1.49712,0,0,Train
0,124,2015,8,31,1,2,5,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.9648,0,2,Train
0,86,2015,8,32,5,0,3,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.12264,0,0,Train
0,32,2015,8,31,1,2,6,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.414,0,0,Train
0,156,2015,8,32,2,2,5,2,0,0,0,45,4,2,0,0,0,4,4,0,0,156,179,0,2,0.90104,0,0,Train
0,12,2015,8,32,2,2,5,2,0,1,0,45,5,2,0,0,0,5,6,0,0,241,179,0,2,1.38104,0,2,Train
0,75,2015,8,32,3,1,5,2,0,0,0,40,4,2,0,0,0,3,3,0,0,149,179,0,2,0.984,0,2,Train
0,143,2015,8,32,2,2,5,2,0,0,2,95,4,2,0,0,0,0,0,0,0,134,179,0,2,1.04904,1,1,Train
0,4,2015,8,32,4,0,5,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.688,0,3,Train
0,167,2015,8,32,2,2,5,2,0,0,2,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.312,1,1,Train
0,194,2015,8,32,3,1,5,2,0,0,2,95,5,2,0,0,0,4,4,2,0,240,179,0,2,1.568,0,2,Train
0,67,2015,8,31,1,2,6,2,0,0,2,95,5,2,0,0,0,3,3,2,0,240,179,0,2,1.54504,0,1,Train
0,55,2015,8,32,2,2,5,2,0,0,2,40,5,2,0,0,0,5,5,0,0,241,179,0,2,1.19,0,4,Train
0,41,2015,8,32,5,0,4,2,0,0,2,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.616,0,0,Train
0,157,2015,8,32,2,2,5,2,0,0,2,95,4,2,0,0,0,0,0,0,0,196,179,0,3,0.9576,0,1,Train
0,1,2015,8,32,8,0,1,2,0,0,0,44,5,2,0,0,0,0,0,0,0,240,179,0,2,1.528,1,2,Train
0,78,2015,8,32,2,2,5,2,0,0,0,45,4,2,0,0,0,0,0,0,0,171,179,0,2,0.8132,0,0,Train
0,16,2015,8,32,2,2,5,3,0,0,0,44,5,2,0,0,0,5,6,0,0,241,179,0,2,1.50768,0,1,Train
0,6,2015,8,32,3,1,5,2,0,0,2,95,5,2,0,0,0,0,2,0,0,240,179,0,2,1.768,0,3,Train
0,71,2015,8,31,1,2,6,2,0,0,0,95,4,2,0,0,0,3,3,1,0,196,179,0,2,0,0,0,Train
0,0,2015,8,34,20,0,0,2,0,0,0,95,4,2,1,0,1,3,0,0,0,196,179,0,2,0,0,0,Train
0,127,2015,8,32,4,0,5,2,2,0,0,95,5,2,0,0,0,6,6,0,0,240,179,0,2,1.5408,1,0,Train
0,129,2015,8,32,6,0,3,2,0,0,0,95,2,1,0,0,0,3,4,0,0,14,179,0,3,0.948,0,1,Train
0,33,2015,8,32,8,0,1,1,2,0,2,95,2,1,0,0,0,2,2,0,0,14,179,0,2,1.1368,1,0,Train
0,2,2015,8,32,8,0,1,2,0,0,0,95,5,2,0,0,0,0,2,0,0,240,179,0,2,1.5192,0,3,Train
0,82,2015,8,32,2,2,5,2,1,0,2,95,2,1,0,0,0,0,0,0,0,14,179,0,2,1.3752,0,2,Train
0,177,2015,8,31,1,2,6,2,0,0,0,45,5,2,0,0,0,4,4,0,0,240,179,0,2,1.328,0,1,Train
0,82,2015,8,32,2,2,5,1,1,0,2,95,2,1,0,0,0,4,4,0,0,14,179,0,2,1.55712,0,2,Train
0,53,2015,8,32,3,1,5,2,0,0,2,40,4,2,0,0,0,2,2,3,0,177,179,0,2,1.44,1,3,Train
0,53,2015,8,32,3,1,5,2,0,0,2,40,4,2,0,0,0,2,2,3,0,177,179,0,2,1.44,0,3,Train
0,53,2015,8,32,3,1,5,2,0,0,2,40,4,2,0,0,0,2,2,3,0,177,179,0,2,1.44,1,3,Train
0,51,2015,8,32,3,1,5,2,0,0,0,40,5,2,0,0,0,3,4,0,0,240,179,0,2,1.384,0,0,Train
0,0,2015,8,32,8,0,1,2,0,0,0,40,2,1,0,0,0,5,5,0,0,14,179,0,2,1.52,0,0,Train
0,129,2015,8,32,6,0,3,2,0,0,0,95,2,1,0,0,0,4,5,0,0,14,179,0,3,1.008,0,1,Train
0,195,2015,8,32,4,0,5,2,0,0,2,95,5,2,0,0,0,4,4,0,0,240,179,0,2,1.776,1,2,Train
0,67,2015,8,31,1,2,6,2,0,0,2,95,5,2,0,0,0,3,3,2,0,240,179,0,2,1.54504,0,1,Train
0,55,2015,8,32,2,2,5,2,0,0,2,40,5,2,0,0,0,5,5,0,0,241,179,0,2,1.19,0,4,Train
0,61,2015,8,32,8,0,1,2,0,0,0,40,5,2,0,0,0,4,4,0,0,240,179,0,2,1.464,0,0,Train
0,0,2015,8,33,10,1,2,2,0,0,0,40,5,2,1,0,1,4,4,0,0,14,179,0,2,0,0,0,Train
0,310,2015,8,32,7,1,2,2,0,0,0,45,2,2,0,0,0,0,3,0,0,240,179,0,2,1.072,0,0,Train
0,129,2015,8,31,1,3,6,2,0,0,0,95,2,1,0,0,0,0,0,0,0,250,179,0,2,1.0072,1,1,Train
0,460,2015,8,32,3,2,5,2,0,0,2,45,4,2,0,0,0,4,4,0,0,40,179,0,0,1.07784,0,0,Train
0,17,2015,8,32,7,1,2,2,0,0,2,40,5,2,0,0,0,0,2,0,0,242,179,0,2,1.784,0,0,Train
0,460,2015,8,32,3,2,5,1,0,0,2,45,4,2,0,0,0,4,4,0,0,40,179,0,0,0.62032,0,0,Train
0,23,2015,8,32,3,2,5,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.688,0,2,Train
0,62,2015,8,32,4,1,5,2,1,0,2,95,4,2,0,0,0,2,2,2,0,96,179,0,2,1.308,0,0,Train
0,213,2015,8,32,3,2,5,2,0,0,0,55,4,2,0,0,0,0,0,0,0,175,179,0,2,0.7704,0,1,Train
0,82,2015,8,32,3,2,5,2,0,0,2,95,5,2,0,0,0,0,0,0,0,147,179,0,3,0.95592,0,2,Train
0,105,2015,8,31,1,3,6,1,0,0,2,95,2,1,0,0,0,0,0,0,0,14,179,0,2,1.12,0,0,Train
0,96,2015,8,32,3,2,5,2,0,0,2,19,5,2,0,0,0,3,3,0,0,240,179,0,2,1.488,0,0,Train
0,131,2015,8,32,3,2,5,2,0,0,2,95,4,2,0,0,0,0,0,0,0,134,179,0,2,0.9576,0,1,Train
0,69,2015,8,33,9,1,0,2,0,0,0,118,5,2,0,0,0,0,4,0,0,242,179,0,2,1.072,0,0,Train
0,68,2015,8,32,8,1,1,3,0,0,0,95,5,2,0,0,0,3,3,2,0,241,179,0,2,1.12296,0,3,Train
0,74,2015,8,33,9,1,0,2,0,0,0,118,2,1,0,0,0,0,4,0,0,250,179,0,2,1.072,0,0,Train
0,130,2015,8,31,1,3,6,2,0,0,2,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.3648,0,0,Train
0,74,2015,8,33,9,1,0,2,0,0,0,95,5,2,0,0,0,0,2,0,0,242,179,0,2,1.072,1,0,Train
0,74,2015,8,33,9,1,0,2,0,0,0,95,5,2,0,0,0,0,2,0,0,242,179,0,2,1.072,0,0,Train
0,4,2015,8,33,9,1,0,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.232,0,1,Train
0,0,2015,8,33,9,1,0,2,0,0,0,40,2,1,0,0,0,5,5,0,0,14,179,0,2,1.008,0,0,Train
0,81,2015,8,32,3,2,5,2,1,0,0,95,2,1,0,0,0,3,3,0,0,14,179,0,2,1.29712,0,2,Train
0,179,2015,8,32,3,2,5,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,0.9648,0,1,Train
1,4,2015,8,33,14,0,1,4,0,0,0,95,2,1,1,1,0,6,6,1,0,14,179,0,2,0.128,0,0,Train
0,103,2015,8,32,6,1,3,2,0,0,0,95,5,2,0,0,0,0,0,0,0,241,179,0,2,0.82544,1,1,Train
0,146,2015,8,32,3,2,5,3,0,0,0,84,4,2,0,0,0,0,0,1,0,71,179,0,0,1.04008,0,2,Train
0,146,2015,8,32,3,2,5,2,1,0,0,85,4,2,0,0,0,0,0,0,0,71,179,0,0,0.96304,0,1,Train
0,17,2015,8,32,6,1,3,2,0,0,0,55,5,2,0,0,0,3,3,2,0,240,179,0,2,1.704,0,2,Train
0,146,2015,8,32,3,2,5,1,1,0,0,85,4,2,0,0,0,0,0,1,0,71,179,0,0,0.96304,0,1,Train
0,82,2015,8,32,3,2,5,2,0,0,2,95,5,2,0,0,0,0,0,2,0,147,179,0,3,0.95592,0,2,Train
0,108,2015,8,32,3,2,5,3,0,0,0,95,4,2,0,0,0,3,3,0,0,15,179,0,2,1.3284,0,2,Train
0,146,2015,8,32,3,2,5,2,0,0,0,84,4,2,0,0,0,0,0,0,0,71,179,0,0,0.7704,0,2,Train
0,126,2015,8,32,3,2,5,2,0,1,2,95,4,2,0,0,0,3,3,0,0,177,179,0,2,1.0728,0,2,Train
0,112,2015,8,32,3,2,5,2,0,0,1,95,4,2,0,0,0,0,0,0,0,5,179,0,2,1.1384,0,0,Train
1,181,2015,8,35,24,1,5,2,2,0,2,95,5,2,0,1,0,6,6,0,0,240,179,0,2,1.952,0,0,Train
0,217,2015,8,32,7,1,2,2,0,0,0,45,5,2,0,0,0,0,4,0,0,240,179,0,2,1.072,0,0,Train
0,111,2015,8,32,4,2,5,2,0,0,0,45,4,2,0,0,0,0,0,0,0,40,179,0,0,0.7488,0,0,Train
0,129,2015,8,33,10,2,5,2,1,0,1,95,2,1,0,0,0,2,2,1,0,250,179,0,2,1.80064,1,2,Train
0,83,2015,8,32,7,2,2,2,0,0,0,40,4,2,0,0,0,0,0,0,0,175,179,0,3,0.9536,1,2,Train
0,135,2015,8,32,6,2,3,2,0,0,0,45,4,2,0,0,0,3,3,0,0,156,179,0,0,0.8364,0,0,Train
0,81,2015,8,32,3,3,5,2,0,0,2,95,4,2,0,0,0,4,4,0,0,261,179,0,2,1.192,0,1,Train
0,107,2015,8,32,7,2,2,2,0,0,0,95,5,2,0,0,0,0,3,0,0,240,179,0,2,1.168,0,1,Train
0,5,2015,8,33,9,2,0,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,1.54,0,1,Train
0,155,2015,8,31,1,4,6,2,0,0,2,95,5,2,0,0,0,5,6,2,0,240,179,0,2,1.6144,2,1,Train
0,120,2015,8,32,4,2,5,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,3,0.7276,0,1,Train
0,120,2015,8,32,4,2,5,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,3,0.7276,0,1,Train
0,0,2015,8,33,10,1,0,2,0,0,0,97,5,2,0,0,0,0,2,0,0,240,179,0,2,1.2384,0,2,Train
0,61,2015,8,33,9,2,0,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.072,0,0,Train
0,48,2015,8,32,6,2,3,3,0,0,0,19,2,1,0,0,0,0,0,2,0,250,179,0,2,1.464,0,0,Train
0,67,2015,8,31,1,4,6,2,0,0,2,95,5,2,0,0,0,3,3,1,0,240,179,0,2,1.5336,0,1,Train
0,67,2015,8,31,1,4,6,2,0,0,2,95,5,2,0,0,0,3,3,1,0,240,179,0,2,1.6656,0,1,Train
0,211,2015,8,31,1,4,6,3,0,0,0,45,4,2,0,0,0,4,4,0,0,115,179,0,0,1.28784,0,1,Train
0,153,2015,8,32,3,3,6,2,0,0,0,45,4,2,0,0,0,0,0,0,0,40,179,0,0,0.7488,0,1,Train
0,153,2015,8,32,3,3,6,2,0,0,0,45,4,2,0,0,0,0,0,0,0,40,179,0,0,0.7488,0,1,Train
0,25,2015,8,32,8,2,2,2,0,0,0,93,4,2,0,0,0,0,0,0,0,142,179,0,0,1.4464,0,0,Train
0,153,2015,8,32,5,2,5,2,0,0,0,97,2,1,0,0,0,0,0,1,0,250,179,0,2,1.072,0,1,Train
0,40,2015,8,33,9,2,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.376,1,2,Train
0,40,2015,8,33,9,2,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.376,0,0,Train
0,6,2015,8,32,6,2,4,2,0,0,2,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.74264,0,3,Train
0,94,2015,8,32,8,2,2,2,0,1,2,95,2,1,0,0,0,4,4,0,0,14,179,0,2,1.648,1,1,Train
0,151,2015,8,32,2,4,6,2,0,0,2,95,4,2,0,0,0,3,3,0,0,196,179,0,2,1.0728,1,1,Train
0,148,2015,8,32,5,2,5,2,0,0,0,40,4,2,0,0,0,0,3,0,0,6,179,0,2,0.7276,0,1,Train
0,0,2015,8,33,11,0,1,2,1,0,0,95,2,1,0,0,0,3,3,0,0,14,179,0,2,1.688,0,0,Train
0,39,2015,8,32,7,2,3,2,0,0,0,95,5,2,0,0,0,0,1,0,0,240,179,0,2,1.4368,0,1,Train
